"convert_ind","discount","Home_policy_ind","quoted_amt","credit_score","number_drivers","num_loaned_veh","num_owned_veh","num_leased_veh","total_number_veh","Carrier1","Carrier2","Carrier3","Carrier4","Carrier5","Carrier6","Carrier7","Carrier8","Package_high","Package_medium","Package_low","Catzone1","Catzone2","Catzone3","Catzone4","Catzone5","Parking_home","Parking_garage","Parking_street","mean_gender","act_num_drivers","num_liv_own","num_liv_dep","num_liv_rent","mean_age","mean_safe","mean_edu","act_num_leased_veh","act_num_loaned_veh","act_num_owned_veh","act_num_veh","mean_car_age","cv_index"
0,1,0,1174,726,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,18,71,0,1,1,1,3,5.66666666666667,6
0,0,0,6683,532,1,1,3,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,40,94,0,1,1,1,3,5.5,6
0,0,0,5332,599,1,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,48,81,0,1,1,3,5,6.2,6
0,1,1,1560,736,4,0,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,4,2,2,0,26.25,69.5,0.5,2,2,1,5,4.8,6
0,0,0,1887,721,1,1,3,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,17,71,0,1,0,2,3,4.66666666666667,6
0,0,0,1588,805,4,1,3,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.25,4,2,2,0,32,74,0,1,3,2,6,5.16666666666667,6
0,0,0,6738,527,1,2,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,61,68,1,0,1,1,2,8.5,6
0,0,0,1242,764,1,1,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,58,60,1,1,1,1,3,5.66666666666667,6
0,1,1,2720,661,3,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333333333,3,0,1,2,37,67,0,0,2,2,4,8.25,6
0,0,0,883,748,2,2,1,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,2,1,1,0,29.5,68,0,2,1,2,5,6.6,6
0,1,1,2020,624,5,3,3,1,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.4,5,1,4,0,27.2,72.6,0.2,1,0,1,2,3,6
0,1,0,2779,756,1,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,20,79,0,0,1,2,3,3.33333333333333,6
0,0,0,1275,726,1,1,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,45,52,0,0,0,2,2,5.5,6
0,0,0,5004,659,3,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.666666666666667,3,1,2,0,33.3333333333333,73.3333333333333,0,0,0,1,1,5,6
0,1,0,3186,709,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,69,71,0,0,2,1,3,3.66666666666667,6
0,1,0,3963,620,4,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,4,1,3,0,24.25,81.75,0.25,1,1,1,3,6,6
0,0,0,1427,689,1,2,3,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,48,76,1,0,2,1,3,6.33333333333333,6
0,1,1,6070,467,2,0,2,1,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.5,2,2,0,0,58,71,0.5,0,1,1,2,10.5,6
0,0,0,8976,499,2,1,3,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,49.5,78.5,1,1,3,2,6,5.33333333333333,6
0,0,0,6604,487,5,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,2,3,0,30.6,75,0,0,0,1,1,4,6
0,0,0,2997,616,1,3,1,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,41,86,0,0,0,1,1,6,6
0,0,0,1354,719,2,0,2,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,2,0,1,1,32,64.5,0.5,2,2,2,6,5.16666666666667,6
0,0,0,795,767,1,1,2,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,49,86,1,0,1,1,2,4.5,6
0,1,1,554,735,3,2,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3,2,1,0,36.6666666666667,68.6666666666667,0.333333333333333,0,0,2,2,2.5,6
0,0,0,16218,527,3,0,3,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.333333333333333,3,1,2,0,26.3333333333333,73.6666666666667,0.333333333333333,1,1,1,3,1.5,6
0,0,0,1980,753,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,2,1,1,0,35,68,0.5,1,2,2,5,3.2,6
0,0,0,807,731,2,2,3,0,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,1,0,37,65,0.5,0,1,3,4,6.25,6
0,0,0,4123,607,1,2,2,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,33,82,0,2,0,1,3,4.66666666666667,6
0,0,0,5319,637,1,2,2,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,48,91,1,0,2,2,4,5,6
0,0,0,3414,644,2,1,2,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,2,2,0,0,40.5,81,1,0,2,3,5,7.2,6
0,0,0,6903,625,3,1,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.666666666666667,3,1,2,0,24,74,0.333333333333333,0,0,3,3,5,6
0,1,1,7572,541,1,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,,,,,,0,0,0,1,1,0,1,0,17,63,0,0,3,2,5,5.6,6
0,0,0,4961,658,3,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.666666666666667,3,2,1,0,34.6666666666667,81,0.333333333333333,0,1,2,3,4.33333333333333,6
0,1,1,4954,673,3,2,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.333333333333333,3,0,2,1,30.3333333333333,62,0,0,1,1,2,5.5,6
0,0,0,3958,636,3,2,3,1,6,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.333333333333333,3,2,1,0,36,54.6666666666667,0.333333333333333,0,1,1,2,5.5,6
0,0,0,7707,631,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,48,66,0,1,1,1,3,5.66666666666667,6
0,0,0,19215,588,1,2,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,52,96,1,2,3,2,7,5.14285714285714,6
0,0,0,11445,445,2,1,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,2,1,1,0,30,71.5,0.5,0,1,3,4,5,6
0,1,1,2049,641,1,2,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,54,49,1,0,0,3,3,6.66666666666667,6
0,1,1,2755,714,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,18,85,0,0,0,2,2,4,6
0,0,0,11419,589,3,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.333333333333333,3,1,2,0,27.3333333333333,73.3333333333333,0,0,3,1,4,3.5,6
0,1,1,2312,638,1,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,55,52,1,0,1,2,3,5.66666666666667,6
0,1,1,7470,574,3,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.666666666666667,3,1,2,0,28.3333333333333,61.3333333333333,0,2,2,1,5,5.2,6
0,0,0,6555,609,1,0,2,1,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,80,61,1,0,3,2,5,2.8,6
0,0,0,3559,657,1,2,2,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,59,79,1,0,1,1,2,4,6
0,0,0,7018,563,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,44,83,1,0,2,1,3,4,6
0,0,0,3289,703,1,3,1,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,51,75,0,1,1,2,4,4.5,6
0,1,1,2177,624,1,2,1,2,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,58,92,0,0,2,2,4,3,6
0,0,0,20301,562,2,1,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,1,50.5,77.5,0,0,1,2,3,4.66666666666667,6
0,0,0,2410,666,2,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0,0,59.5,70,0,0,3,2,5,8,6
0,0,0,1187,751,2,3,2,1,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.5,2,2,0,0,51,57.5,0.5,0,1,2,3,5.33333333333333,6
0,1,1,751,717,2,0,3,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,2,0,1,1,23.5,74,0.5,0,3,1,4,2.75,6
0,1,1,6057,628,6,1,1,0,2,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0.666666666666667,6,2,4,0,31,65.8333333333333,0.166666666666667,1,1,1,3,4,6
0,0,0,7194,575,1,2,2,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,80,36,1,0,2,1,3,4.66666666666667,6
0,0,0,4009,679,1,2,2,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,38,68,0,1,1,2,4,4.5,6
0,1,1,3267,681,2,3,1,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,2,2,0,0,61.5,70,1,0,2,1,3,4.33333333333333,6
0,0,0,10762,553,1,2,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,18,72,0,0,1,1,2,2.5,6
0,0,0,6077,609,4,1,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.25,4,1,3,0,24.75,71.75,0.333333333333333,0,0,3,3,4.33333333333333,6
0,0,0,9659,522,3,1,3,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.666666666666667,3,2,1,0,43.6666666666667,67.6666666666667,0.333333333333333,2,2,3,7,6.42857142857143,6
0,0,0,2762,709,4,2,2,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5,4,2,2,0,29,80,0.5,0,2,1,3,6,6
0,0,0,4278,655,1,1,3,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,61,53,1,0,0,2,2,6,6
0,1,1,22578,563,3,2,2,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.333333333333333,3,0,2,1,25.3333333333333,69.3333333333333,0.333333333333333,0,1,1,2,5,6
0,0,0,1909,734,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,47,97,1,0,2,1,3,4,6
0,0,0,18560,585,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,61,60,0,2,2,3,7,3,6
0,0,0,6763,516,6,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,0,5,1,27.1666666666667,63.6666666666667,0.166666666666667,0,3,2,5,4,6
0,0,0,7128,528,6,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,6,2,4,0,31.3333333333333,68.1666666666667,0.166666666666667,1,1,2,4,4.75,6
0,1,1,2084,710,2,0,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,2,0,0,2,47,56.5,0.5,0,0,1,1,5,6
0,1,1,11587,579,4,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,4,0,2,2,39.25,68.25,0.25,0,0,1,1,9,6
0,1,1,2063,615,2,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.5,2,0,0,2,43,83,1,2,0,3,5,4,6
0,0,0,51229,595,1,2,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,38,57,1,0,1,2,3,6,6
0,0,0,2141,704,3,1,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.333333333333333,3,1,2,0,22.6666666666667,59.6666666666667,0.333333333333333,2,3,1,6,4.5,6
0,0,0,4425,574,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,2,47.5,90,0.5,0,0,3,3,5,6
0,1,1,1309,701,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,33,79,0,0,2,1,3,5.66666666666667,6
0,0,0,7986,609,3,2,2,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333333333333333,3,0,1,2,41.3333333333333,66,0.666666666666667,0,2,3,5,6,6
0,0,0,4746,593,2,1,2,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,2,2,0,0,55,64.5,1,0,2,3,5,6,6
0,0,0,3481,655,1,1,2,1,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,63,73,0,1,2,1,4,5.5,6
0,1,1,2126,604,1,2,1,2,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,44,87,0,2,1,2,5,4.2,6
0,0,0,2044,623,5,2,3,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.4,5,1,4,0,21.8,64.6,0.2,1,1,1,3,4.33333333333333,6
0,1,1,2212,670,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,35,71,1,0,2,2,4,3.75,6
0,1,0,6715,572,1,0,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,52,54,1,0,1,2,3,4.33333333333333,6
0,1,1,10690,518,2,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,47.5,69.5,1,0,0,2,2,5.5,6
0,1,1,5873,649,2,0,2,2,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,53,73.5,0.5,0,0,3,3,4.33333333333333,6
0,0,0,553,756,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,52,80,1,0,0,2,2,3.5,6
0,0,0,8420,552,1,3,1,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,51,78,1,0,1,1,2,6,6
0,0,0,1145,715,1,1,2,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,59,52,1,2,0,1,3,4.33333333333333,6
0,0,0,5678,615,1,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,36,66,0,0,1,2,3,6.66666666666667,6
0,1,0,10220,569,1,1,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,16,68,0,0,3,1,4,6.5,6
0,0,0,2325,659,2,1,1,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,2,0,0,2,60,58.5,0.5,0,1,1,2,5,6
0,0,0,1162,793,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.666666666666667,3,1,2,0,32,67.3333333333333,0.333333333333333,0,1,2,3,5.66666666666667,6
0,0,0,1280,759,1,2,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,74,25,1,1,2,2,5,4,6
0,1,1,7142,609,3,1,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.666666666666667,3,2,1,0,42.6666666666667,55.6666666666667,0.666666666666667,1,0,1,2,2,6
0,1,1,1455,731,4,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.5,4,1,3,0,24,63.25,0,1,2,2,5,5.2,6
0,0,0,4080,626,2,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,30.5,80,0.5,0,0,3,3,4,6
0,0,0,29924,558,2,3,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,52.5,68.5,1,0,0,1,1,4,6
0,0,0,7152,543,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,63,72,1,1,3,1,5,4.8,6
0,1,1,12228,526,1,2,2,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,55,65,0,0,1,1,2,3.5,6
0,1,1,1186,752,3,2,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.666666666666667,3,0,2,1,31,45.3333333333333,0.333333333333333,2,3,1,6,5.83333333333333,6
0,0,0,2031,646,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.25,4,0,2,2,28,68,0.25,1,2,1,4,5.25,6
0,0,0,2401,612,1,2,1,0,3,0,0,0,1,0,0,0,0,1,0,0,,,,,,0,0,0,0,1,0,0,1,72,89,0,0,1,3,4,4.25,6
0,1,0,5099,683,2,0,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,2,2,0,0,49,50.5,0.5,2,1,1,4,5.5,6
0,0,0,6061,560,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,46,65,0,1,1,1,3,3.33333333333333,6
0,1,0,6744,547,1,1,2,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,39,83,0,0,2,1,3,4.33333333333333,6
0,0,0,5585,644,1,3,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,19,75,0,0,0,3,3,6.66666666666667,6
0,1,0,21740,543,1,2,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,59,61,1,0,3,2,5,4,6
0,0,0,2333,657,3,1,2,2,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.666666666666667,3,0,2,1,23.3333333333333,69.6666666666667,0,1,1,1,3,3.33333333333333,6
0,1,0,26964,527,2,2,2,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,0,2,51,84,1,1,1,2,4,7.25,6
0,0,0,4256,657,4,3,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.25,4,0,2,2,34.25,68.5,0.5,0,0,2,2,4,6
0,0,0,2868,722,2,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,31.5,68.5,0,0,0,1,1,5,6
0,0,0,18119,571,3,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333333333333333,3,1,2,0,32,63,0.333333333333333,0,1,1,2,3.5,6
0,0,0,33279,526,1,3,2,2,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,49,82,0,0,0,1,1,4,6
0,0,0,6485,472,3,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,2,1,30.6666666666667,59.3333333333333,0.333333333333333,0,2,1,3,5.66666666666667,6
0,1,1,1141,738,4,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,4,0,2,2,36.25,69,0.25,2,2,1,5,5,6
0,1,1,3665,654,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333333333,3,0,2,1,32,56.3333333333333,0,1,3,1,5,4.2,6
0,0,0,13560,508,2,1,2,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,51,69.5,0,0,0,3,3,5.33333333333333,6
0,0,0,1945,787,3,1,2,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333333333,3,0,2,1,25.3333333333333,74.3333333333333,0.333333333333333,0,1,1,2,5.5,6
0,0,0,3061,557,3,0,2,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.666666666666667,3,2,1,0,41.3333333333333,74.3333333333333,0.333333333333333,1,1,1,3,4.66666666666667,6
0,0,0,1795,763,3,2,1,2,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.333333333333333,3,0,2,1,25.6666666666667,65,0.333333333333333,0,0,1,1,4,6
0,0,0,1361,780,3,1,2,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.333333333333333,3,0,2,1,23.3333333333333,82.6666666666667,0,0,0,1,1,4,6
0,0,0,2306,686,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,45,92,1,0,1,2,3,4.33333333333333,6
0,0,0,2528,664,4,2,1,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,4,1,3,0,24,61.25,0,0,0,1,1,4,6
0,0,0,1973,775,3,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,2,1,25.3333333333333,64.3333333333333,0,1,0,1,2,6.5,6
0,0,0,4917,589,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.5,2,0,1,1,34,57.5,0.5,0,1,3,4,3,6
0,0,0,3681,633,5,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.6,5,2,3,0,27,73.2,0.2,2,2,2,6,4.33333333333333,6
0,1,1,2905,672,4,1,2,0,3,0,0,0,1,0,0,0,0,,,,0,0,0,1,0,0,0,0,0.5,4,1,3,0,27,60.5,0,0,1,1,2,5,6
0,0,0,3268,641,1,1,2,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,27,78,0,0,0,1,1,5,6
0,0,0,15572,585,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,46.5,50.5,0.5,0,1,1,2,4,6
0,0,0,2998,716,1,1,2,2,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,52,88,1,1,1,3,5,3.8,6
0,0,0,5807,566,2,3,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.5,2,0,0,2,50.5,82,1,1,1,3,5,7.4,6
0,1,1,7094,561,2,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,2,0,0,2,51.5,46.5,0.5,1,0,1,2,3.5,6
0,0,0,59941,569,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5,2,2,0,0,38,65,1,1,0,1,2,1.5,6
0,0,0,2813,652,2,3,3,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.5,2,0,1,1,38,41,0.5,0,0,1,1,7,6
0,0,0,5498,654,3,0,3,1,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,1,0,37.6666666666667,73.6666666666667,0.333333333333333,0,2,2,4,4.25,6
0,0,0,28301,601,3,1,3,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.333333333333333,3,2,1,0,37.6666666666667,60.3333333333333,0,0,1,2,3,3.66666666666667,6
0,0,0,5406,637,3,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,1,2,40,65.6666666666667,1,0,0,1,1,2,6
0,0,0,2511,686,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.666666666666667,3,0,2,1,28.3333333333333,70.6666666666667,0,0,3,1,4,4.5,6
0,1,1,3095,605,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,50,92,1,0,2,1,3,5.5,6
0,0,0,39387,517,2,2,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,54.5,55,1,0,1,2,3,5,6
0,0,0,3474,617,3,1,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.333333333333333,3,1,2,0,29.3333333333333,70.6666666666667,0.333333333333333,0,2,1,3,5.33333333333333,6
0,0,0,3120,673,1,1,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,58,72,1,0,1,2,3,4.33333333333333,6
0,0,0,1804,753,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,2,0,1,1,28,68.5,0.5,0,2,3,5,6,6
0,1,1,461,748,3,2,2,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,2,38,74.3333333333333,0.666666666666667,0,2,3,5,7.2,6
0,0,0,2446,687,5,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4,5,0,3,2,29.4,62.4,0.4,2,1,1,4,5,6
0,1,1,3612,690,3,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.666666666666667,3,1,2,0,26.6666666666667,67.6666666666667,0.5,0,3,1,4,4.75,6
